;iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;total_boosters;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;total_boosters_per_hundred;new_vaccinations_smoothed_per_million;new_people_vaccinated_smoothed;new_people_vaccinated_smoothed_per_hundred;stringency_index;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;population;excess_mortality_cumulative_absolute;excess_mortality_cumulative;excess_mortality;excess_mortality_cumulative_per_million
255410;POL;Europe;Poland;2020-01-03;;0.0;;;0.0;;;0.0;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255411;POL;Europe;Poland;2020-01-04;;0.0;;;0.0;;;0.0;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255412;POL;Europe;Poland;2020-01-05;;0.0;;;0.0;;;0.0;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;-337.9;-3.84;-3.84;-8.792983
255413;POL;Europe;Poland;2020-01-06;;0.0;;;0.0;;;0.0;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255414;POL;Europe;Poland;2020-01-07;;0.0;;;0.0;;;0.0;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255415;POL;Europe;Poland;2020-01-08;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255416;POL;Europe;Poland;2020-01-09;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255417;POL;Europe;Poland;2020-01-10;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255418;POL;Europe;Poland;2020-01-11;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255419;POL;Europe;Poland;2020-01-12;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;-905.80005;-5.14;-6.45;-23.571129
255420;POL;Europe;Poland;2020-01-13;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255421;POL;Europe;Poland;2020-01-14;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255422;POL;Europe;Poland;2020-01-15;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255423;POL;Europe;Poland;2020-01-16;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255424;POL;Europe;Poland;2020-01-17;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255425;POL;Europe;Poland;2020-01-18;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255426;POL;Europe;Poland;2020-01-19;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;-1683.5;-6.37;-8.8;-43.80878
255427;POL;Europe;Poland;2020-01-20;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255428;POL;Europe;Poland;2020-01-21;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255429;POL;Europe;Poland;2020-01-22;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255430;POL;Europe;Poland;2020-01-23;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255431;POL;Europe;Poland;2020-01-24;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255432;POL;Europe;Poland;2020-01-25;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255433;POL;Europe;Poland;2020-01-26;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;-2580.4;-7.3;-10.06;-67.14831
255434;POL;Europe;Poland;2020-01-27;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255435;POL;Europe;Poland;2020-01-28;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255436;POL;Europe;Poland;2020-01-29;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255437;POL;Europe;Poland;2020-01-30;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255438;POL;Europe;Poland;2020-01-31;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255439;POL;Europe;Poland;2020-02-01;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255440;POL;Europe;Poland;2020-02-02;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;-3189.2998;-7.16;-6.64;-82.99337
255441;POL;Europe;Poland;2020-02-03;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255442;POL;Europe;Poland;2020-02-04;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255443;POL;Europe;Poland;2020-02-05;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255444;POL;Europe;Poland;2020-02-06;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255445;POL;Europe;Poland;2020-02-07;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255446;POL;Europe;Poland;2020-02-08;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255447;POL;Europe;Poland;2020-02-09;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;-3963.5999;-7.39;-8.49;-103.14255
255448;POL;Europe;Poland;2020-02-10;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255449;POL;Europe;Poland;2020-02-11;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255450;POL;Europe;Poland;2020-02-12;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255451;POL;Europe;Poland;2020-02-13;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255452;POL;Europe;Poland;2020-02-14;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255453;POL;Europe;Poland;2020-02-15;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255454;POL;Europe;Poland;2020-02-16;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;-4515.0996;-7.19;-6.01;-117.49392
255455;POL;Europe;Poland;2020-02-17;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255456;POL;Europe;Poland;2020-02-18;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255457;POL;Europe;Poland;2020-02-19;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255458;POL;Europe;Poland;2020-02-20;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255459;POL;Europe;Poland;2020-02-21;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255460;POL;Europe;Poland;2020-02-22;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255461;POL;Europe;Poland;2020-02-23;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;-5128.1997;-7.13;-6.75;-133.44829
255462;POL;Europe;Poland;2020-02-24;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255463;POL;Europe;Poland;2020-02-25;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255464;POL;Europe;Poland;2020-02-26;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.56;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255465;POL;Europe;Poland;2020-02-27;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.11;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255466;POL;Europe;Poland;2020-02-28;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.11;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255467;POL;Europe;Poland;2020-02-29;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.11;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255468;POL;Europe;Poland;2020-03-01;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.11;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;-5742.9;-7.09;-6.77;-149.44429
255469;POL;Europe;Poland;2020-03-02;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.11;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255470;POL;Europe;Poland;2020-03-03;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.11;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255471;POL;Europe;Poland;2020-03-04;;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.11;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255472;POL;Europe;Poland;2020-03-05;1.0;1.0;0.143;;0.0;0.0;0.025;0.025;0.004;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.11;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255473;POL;Europe;Poland;2020-03-06;1.0;0.0;0.143;;0.0;0.0;0.025;0.0;0.004;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.11;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255474;POL;Europe;Poland;2020-03-07;5.0;4.0;0.714;;0.0;0.0;0.125;0.1;0.018;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.11;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255475;POL;Europe;Poland;2020-03-08;6.0;1.0;0.857;;0.0;0.0;0.151;0.025;0.022;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.11;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;-6305.6;-7.01;-6.3;-164.08711
255476;POL;Europe;Poland;2020-03-09;11.0;5.0;1.571;;0.0;0.0;0.276;0.125;0.039;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.89;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255477;POL;Europe;Poland;2020-03-10;17.0;6.0;2.429;;0.0;0.0;0.427;0.151;0.061;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255478;POL;Europe;Poland;2020-03-11;22.0;5.0;3.143;;0.0;0.0;0.552;0.125;0.079;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.0;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255479;POL;Europe;Poland;2020-03-12;31.0;9.0;4.286;;0.0;0.0;0.778;0.226;0.108;;0.0;0.0;;;;;;;;;;603.0;;0.016;;;;;;tests performed;;;;;;;;;;;;;;41.67;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255480;POL;Europe;Poland;2020-03-13;51.0;20.0;7.143;1.0;1.0;0.143;1.28;0.502;0.179;0.025;0.025;0.004;;;;;;;;;;;;;;;;;;tests performed;;;;;;;;;;;;;;41.67;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255481;POL;Europe;Poland;2020-03-14;68.0;17.0;9.0;2.0;1.0;0.286;1.706;0.427;0.226;0.05;0.025;0.007;;;;;;;;;;;;;;;;;;tests performed;;;;;;;;;;;;;;49.07;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255482;POL;Europe;Poland;2020-03-15;103.0;35.0;13.857;3.0;1.0;0.429;2.584;0.878;0.348;0.075;0.025;0.011;2.45;;;;;;;;;;;;;;;;;tests performed;;;;;;;;;;;;;;57.41;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;-6600.5;-6.69;-3.39;-171.76114
255483;POL;Europe;Poland;2020-03-16;124.0;21.0;16.143;3.0;0.0;0.429;3.111;0.527;0.405;0.075;0.0;0.011;2.51;;;;;;;;;;;;;;;;;tests performed;;;;;;;;;;;;;;57.41;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255484;POL;Europe;Poland;2020-03-17;176.0;52.0;22.714;4.0;1.0;0.571;4.416;1.305;0.57;0.1;0.025;0.014;2.46;;;;;;;;;;;;;;;;;tests performed;;;;;;;;;;;;;;57.41;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255485;POL;Europe;Poland;2020-03-18;237.0;61.0;30.714;5.0;1.0;0.714;5.946;1.53;0.771;0.125;0.025;0.018;2.4;;;;;;;;;;;;;;;;;tests performed;;;;;;;;;;;;;;57.41;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255486;POL;Europe;Poland;2020-03-19;285.0;48.0;36.286;5.0;0.0;0.714;7.151;1.204;0.91;0.125;0.0;0.018;2.42;;;;;;;;;6438.0;;0.168;;834.0;0.022;0.0524;19.1;tests performed;;;;;;;;;;;;;;57.41;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255487;POL;Europe;Poland;2020-03-20;353.0;68.0;43.143;5.0;0.0;0.571;8.857;1.706;1.082;0.125;0.0;0.014;2.36;;;;;;;;;;;;;986.0;0.026;0.0517;19.3;tests performed;;;;;;;;;;;;;;57.41;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255488;POL;Europe;Poland;2020-03-21;423.0;70.0;50.714;5.0;0.0;0.429;10.613;1.756;1.272;0.125;0.0;0.011;2.3;;;;;;;;;;;;;1139.0;0.03;0.0543;18.4;tests performed;;;;;;;;;;;;;;57.41;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255489;POL;Europe;Poland;2020-03-22;534.0;111.0;61.571;5.0;0.0;0.286;13.398;2.785;1.545;0.125;0.0;0.007;2.23;;;;;;;;;;;;;1292.0;0.034;0.0569;17.6;tests performed;;;;;;;;;;;;;;57.41;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;-6851.2;-6.39;-2.92;-178.28496
255490;POL;Europe;Poland;2020-03-23;633.0;99.0;72.714;7.0;2.0;0.571;15.882;2.484;1.824;0.176;0.05;0.014;2.14;;;;;;;;;;;;;1445.0;0.038;0.0565;17.7;tests performed;;;;;;;;;;;;;;57.41;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255491;POL;Europe;Poland;2020-03-24;748.0;115.0;81.714;8.0;1.0;0.571;18.767;2.885;2.05;0.201;0.025;0.014;2.1;;;;;;;;;;;;;1598.0;0.042;0.0593;16.9;tests performed;;;;;;;;;;;;;;57.41;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
255492;POL;Europe;Poland;2020-03-25;900.0;152.0;94.714;10.0;2.0;0.714;22.581;3.814;2.376;0.251;0.05;0.018;2.05;;;;;;;;;;;;;1751.0;0.046;0.0653;15.3;tests performed;;;;;;;;;;;;;;57.41;124.027;41.8;16.763;10.202;27216.445;;227.331;5.91;23.3;33.1;;6.62;78.73;0.88;39857144.0;;;;
